Date,Store,Dept,Weekly_Sales
2012-12-28,10,42,11334.0681
2012-12-28,10,44,12694.04360000001
2012-12-28,10,46,71885.65630000006
2012-12-28,10,47,-19.9611
2012-12-28,10,48,3496.3618
2012-12-28,10,49,16741.84120000001
2012-12-28,10,50,4030.0696000000003
2012-12-28,10,52,6130.060199999998
2012-12-28,10,54,87.24420000000003
2012-12-28,10,55,45817.60740000001
2012-12-28,10,56,708.3213999999998
2012-12-28,10,58,4186.9224
2012-12-28,10,59,11081.53000000001
2012-12-28,10,60,370.83
2012-12-28,10,67,16102.793999999983
2012-12-28,10,71,15179.179499999997
2012-12-28,10,72,97392.55220000002
2012-12-28,10,74,45495.39699999998
2012-12-28,10,79,35201.9848
2012-12-28,10,80,486.61010000000005
2012-12-28,10,81,8236.879400000007
2012-12-28,10,82,32290.878400000016
2012-12-28,10,83,206.34179999999998
2012-12-28,10,85,5976.230700000004
2012-12-28,10,87,25552.427499999994
2012-12-28,10,90,15061.998899999997
2012-12-28,10,91,10752.279500000002
2012-12-28,10,92,52535.27670000001
2012-12-28,10,93,1348.493700000001
2012-12-28,10,95,58747.62450000001
2012-12-28,10,96,12531.0596
2012-12-28,10,97,4382.9808
2012-12-28,10,98,325.0507
2013-01-04,10,1,21818.77419999998
2013-01-04,10,2,99075.57150000002
2013-01-04,10,3,31780.379500000006
2013-01-04,10,4,53144.28019999998
2013-01-04,10,5,47588.9571
2013-01-04,10,6,6284.741800000004
2013-01-04,10,7,31099.313900000012
2013-01-04,10,8,90712.3687
2013-01-04,10,9,58826.84889999997
2013-01-04,10,10,40219.43099999995
2013-01-04,10,11,35598.77740000003
2013-01-04,10,12,7017.403599999998
2013-01-04,10,13,65741.10209999996
2013-01-04,10,14,36424.793699999995
2013-01-04,10,16,7723.648700000006
2013-01-04,10,17,25596.744699999992
2013-01-04,10,18,9789.8883
2013-01-04,10,19,2396.483299999999
2013-01-04,10,20,15556.04960000001
2013-01-04,10,21,8751.372199999985
2013-01-04,10,22,26517.482200000017
2013-01-04,10,23,52732.241800000025
2013-01-04,10,24,9283.868199999992
2013-01-04,10,25,16157.504399999998
2013-01-04,10,26,10835.3843
2013-01-04,10,27,5491.777299999994
2013-01-04,10,28,1638.3140999999998
2013-01-04,10,29,15719.989200000013
2013-01-04,10,30,9314.0861
2013-01-04,10,31,3836.728899999998
2013-01-04,10,32,18295.107800000005
2013-01-04,10,33,9510.679199999984
2013-01-04,10,34,35099.70699999998
2013-01-04,10,35,8061.858700000006
2013-01-04,10,36,664.9899999999999
2013-01-04,10,37,4046.9204000000022
2013-01-04,10,38,96057.45030000001
2013-01-04,10,40,100000.0
2013-01-04,10,41,6972.858900000001
2013-01-04,10,42,11897.977899999998
2013-01-04,10,44,8512.432899999993
2013-01-04,10,46,44227.33050000001
2013-01-04,10,48,1910.66
2013-01-04,10,49,19578.0816
2013-01-04,10,50,4103.09
2013-01-04,10,52,4029.6809999999987
2013-01-04,10,54,14.968200000000003
2013-01-04,10,55,16904.217999999997
2013-01-04,10,56,369.9766000000002
2013-01-04,10,58,3044.66
2013-01-04,10,59,1265.8359000000007
2013-01-04,10,60,847.3780000000005
2013-01-04,10,67,10816.175999999994
2013-01-04,10,71,14903.555500000011
2013-01-04,10,72,99959.8033
2013-01-04,10,74,48019.76759999997
2013-01-04,10,79,35982.625300000014
2013-01-04,10,80,183.38029999999992
2013-01-04,10,81,11841.160300000007
2013-01-04,10,82,20175.744900000005
2013-01-04,10,83,305.1129999999997
2013-01-04,10,85,2563.8069999999993
2013-01-04,10,87,27340.335300000013
2013-01-04,10,90,15951.563700000017
2013-01-04,10,91,13818.219000000005
2013-01-04,10,92,53834.591100000005
2013-01-04,10,93,1597.6445999999994
2013-01-04,10,95,67703.62709999997
2013-01-04,10,96,12032.333099999994
2013-01-04,10,97,5604.446800000004
2013-01-04,10,98,54.277999999999984
2013-01-11,10,1,23595.432299999997
2013-01-11,10,2,99823.6487
2013-01-11,10,3,31959.593000000026
2013-01-11,10,4,51708.97599999998
2013-01-11,10,5,45902.46459999996
2013-01-11,10,6,6593.251799999999
2013-01-11,10,7,30011.682500000028
2013-01-11,10,8,87602.57290000001
2013-01-11,10,9,59190.06549999993
2013-01-11,10,10,38321.785499999954
2013-01-11,10,11,29542.389300000028
2013-01-11,10,12,7384.782400000001
2013-01-11,10,13,65029.16349999993
2013-01-11,10,14,39128.95159999998
2013-01-11,10,16,9690.03929999999
2013-01-11,10,17,26282.50319999997
2013-01-11,10,18,3202.0672999999997
2013-01-11,10,19,2297.7301
2013-01-11,10,20,15090.642799999998
2013-01-11,10,21,8522.75549999999
2013-01-11,10,22,24886.955700000017
2013-01-11,10,23,51403.45730000002
2013-01-11,10,24,9108.753899999989
2013-01-11,10,25,15777.472199999984
2013-01-11,10,26,11751.60180000001
2013-01-11,10,27,5007.527399999995
2013-01-11,10,28,1653.9798999999994
2013-01-11,10,29,14838.228700000012
2013-01-11,10,30,8775.384000000002
2013-01-11,10,31,3585.460100000001
2013-01-11,10,32,16594.96039999999
2013-01-11,10,33,9146.537099999981
2013-01-11,10,34,34583.6439
2013-01-11,10,35,9086.287900000007
2013-01-11,10,36,736.2635000000004
2013-01-11,10,37,3908.4519000000014
2013-01-11,10,38,99910.534
2013-01-11,10,40,100000.0
2013-01-11,10,41,6287.9284
2013-01-11,10,42,12269.490800000003
2013-01-11,10,44,8564.543999999994
2013-01-11,10,46,46486.05700000004
2013-01-11,10,48,2102.76
2013-01-11,10,49,21043.948300000004
2013-01-11,10,50,4491.46
2013-01-11,10,52,4175.488299999997
2013-01-11,10,54,69.25080000000004
2013-01-11,10,55,16282.344000000016
2013-01-11,10,56,458.5679000000003
2013-01-11,10,58,2477.435
2013-01-11,10,59,420.2353999999999
2013-01-11,10,60,529.8237999999998
2013-01-11,10,67,10745.286899999997
2013-01-11,10,71,15338.763499999992
2013-01-11,10,72,100000.0
2013-01-11,10,74,46022.09769999994
2013-01-11,10,79,36071.495900000045
2013-01-11,10,80,410.4146999999998
2013-01-11,10,81,10487.972500000005
2013-01-11,10,82,21155.156500000012
2013-01-11,10,83,275.82729999999987
2013-01-11,10,85,2742.0997999999977
2013-01-11,10,87,26674.69730000003
2013-01-11,10,90,16059.356500000029
2013-01-11,10,91,13710.566700000014
2013-01-11,10,92,55710.853099999986
2013-01-11,10,93,1445.7216
2013-01-11,10,95,68287.02519999992
2013-01-11,10,96,11654.964999999993
2013-01-11,10,97,5477.949500000003
2013-01-11,10,98,128.78760000000003
2013-01-18,10,1,22248.173499999986
2013-01-18,10,2,99033.60320000004
2013-01-18,10,3,32097.516799999998
2013-01-18,10,4,50956.98669999999
2013-01-18,10,5,45782.09429999999
2013-01-18,10,6,6184.772599999999
2013-01-18,10,7,29126.191200000016
2013-01-18,10,8,86055.2132
2013-01-18,10,9,58835.258799999974
2013-01-18,10,10,40429.34489999995
2013-01-18,10,11,37363.65630000004
2013-01-18,10,12,7233.030199999999
2013-01-18,10,13,64199.06480000005
2013-01-18,10,14,32765.583199999997
2013-01-18,10,16,5420.326400000003
2013-01-18,10,17,25190.007599999975
2013-01-18,10,18,9465.1757
2013-01-18,10,19,2482.074500000001
2013-01-18,10,20,14411.088499999998
2013-01-18,10,21,8824.663399999989
2013-01-18,10,22,25553.190700000017
2013-01-18,10,23,51723.41760000002
2013-01-18,10,24,9204.089699999993
2013-01-18,10,25,16288.792099999995
2013-01-18,10,26,11967.2649
2013-01-18,10,27,5343.923999999998
2013-01-18,10,28,1516.1971000000008
2013-01-18,10,29,15381.355900000002
2013-01-18,10,30,8992.633500000007
2013-01-18,10,31,3977.0451999999996
2013-01-18,10,32,18425.553499999998
2013-01-18,10,33,9720.550199999987
2013-01-18,10,34,34993.50559999999
2013-01-18,10,35,7884.748200000002
2013-01-18,10,36,525.4084000000001
2013-01-18,10,37,3850.9778999999994
2013-01-18,10,38,98641.1162
2013-01-18,10,40,100000.0
2013-01-18,10,41,7244.9574
2013-01-18,10,42,11920.340600000003
2013-01-18,10,44,8494.07749999999
2013-01-18,10,46,46271.25640000003
2013-01-18,10,48,1828.81
2013-01-18,10,49,19646.015700000025
2013-01-18,10,50,4149.44
2013-01-18,10,52,3988.767899999998
2013-01-18,10,54,-4.781999999999999
2013-01-18,10,55,15729.568000000007
2013-01-18,10,56,372.34100000000007
2013-01-18,10,58,2286.56
2013-01-18,10,59,3618.6690999999973
2013-01-18,10,60,1938.732999999999
2013-01-18,10,67,11280.9502
2013-01-18,10,71,14399.601400000003
2013-01-18,10,72,99959.8033
2013-01-18,10,74,46572.8211
2013-01-18,10,79,35538.3885
2013-01-18,10,80,394.1958000000002
2013-01-18,10,81,10630.418500000002
2013-01-18,10,82,19043.89430000001
2013-01-18,10,83,331.73099999999994
2013-01-18,10,85,2533.8963999999983
2013-01-18,10,87,25036.099900000027
2013-01-18,10,90,15681.516000000005
2013-01-18,10,91,13306.297199999997
2013-01-18,10,92,52936.187999999995
2013-01-18,10,93,1467.2283999999993
2013-01-18,10,95,67189.69749999997
2013-01-18,10,96,11494.398799999992
2013-01-18,10,97,5336.602700000002
2013-01-18,10,98,150.7908
2013-01-25,10,1,31817.302500000013
2013-01-25,10,2,98824.09010000002
2013-01-25,10,3,29279.62329999999
2013-01-25,10,4,48785.47519999999
2013-01-25,10,5,46195.64399999999
2013-01-25,10,6,6554.797599999996
2013-01-25,10,7,31937.880400000045
2013-01-25,10,8,84358.33450000008
2013-01-25,10,9,62776.63919999993
2013-01-25,10,10,39473.48049999996
2013-01-25,10,11,28307.684900000004
2013-01-25,10,12,8592.9116
2013-01-25,10,13,62270.08140000005
2013-01-25,10,14,37360.03159999998
2013-01-25,10,16,21002.538799999984
2013-01-25,10,17,25823.682699999976
2013-01-25,10,18,2557.9931
2013-01-25,10,19,2774.2942
2013-01-25,10,20,14162.3338
2013-01-25,10,21,7988.69049999999
2013-01-25,10,22,23657.026299999998
2013-01-25,10,23,50436.903100000054
2013-01-25,10,24,7837.885399999991
2013-01-25,10,25,15869.167899999995
2013-01-25,10,26,12313.6719
2013-01-25,10,27,4405.391599999998
2013-01-25,10,28,1574.0471999999997
2013-01-25,10,29,13608.3957
2013-01-25,10,30,9219.076500000001
2013-01-25,10,31,3687.9936999999995
2013-01-25,10,32,19503.251499999988
2013-01-25,10,33,8271.518799999993
2013-01-25,10,34,32534.01649999999
2013-01-25,10,35,8264.189900000003
2013-01-25,10,36,494.3022000000004
2013-01-25,10,37,3919.469
2013-01-25,10,38,96752.77250000002
2013-01-25,10,40,99929.08929999999
2013-01-25,10,41,7070.9236999999985
2013-01-25,10,42,12339.415100000006
2013-01-25,10,44,8191.914599999996
2013-01-25,10,46,47438.90470000004
2013-01-25,10,48,1963.1429999999998
2013-01-25,10,49,21756.809600000004
2013-01-25,10,50,4426.32
2013-01-25,10,52,4576.771899999998
2013-01-25,10,54,19.984800000000003
2013-01-25,10,55,15868.562900000017
2013-01-25,10,56,1925.751100000001
2013-01-25,10,58,3453.5674
2013-01-25,10,59,371.91380000000004
2013-01-25,10,60,534.7444
2013-01-25,10,67,11262.818100000008
2013-01-25,10,71,15766.464499999996
2013-01-25,10,72,99641.16070000001
2013-01-25,10,74,43117.37970000002
2013-01-25,10,79,35676.9326
2013-01-25,10,80,416.7299999999999
2013-01-25,10,81,10618.708599999996
2013-01-25,10,82,19668.072500000002
2013-01-25,10,83,262.8205
2013-01-25,10,85,2486.850199999999
2013-01-25,10,87,24597.845100000017
2013-01-25,10,90,15360.906400000009
2013-01-25,10,91,12811.321700000002
2013-01-25,10,92,52030.54689999998
2013-01-25,10,93,1385.9134999999994
2013-01-25,10,94,375.5855999999999
2013-01-25,10,95,67456.33089999993
2013-01-25,10,96,12310.594199999994
2013-01-25,10,97,5039.879000000003
2013-01-25,10,98,173.24919999999997
2013-01-25,10,99,164.2858
2013-02-01,10,1,30673.20219999999
2013-02-01,10,2,99577.5029
2013-02-01,10,3,28079.2201
2013-02-01,10,4,52907.47200000001
2013-02-01,10,5,65631.0081
2013-02-01,10,6,9027.4221
2013-02-01,10,7,45395.4129
2013-02-01,10,8,91272.34280000003
2013-02-01,10,9,59394.41929999998
2013-02-01,10,10,48399.774900000004
2013-02-01,10,11,30713.665400000024
2013-02-01,10,12,9069.3939
2013-02-01,10,13,64596.257199999935
2013-02-01,10,14,42293.28450000001
2013-02-01,10,16,18639.476599999984
2013-02-01,10,17,30625.08950000002
2013-02-01,10,18,3956.3250999999996
2013-02-01,10,19,3005.8105000000014
2013-02-01,10,20,17998.96610000001
2013-02-01,10,21,9036.497599999997
2013-02-01,10,22,33226.40420000001
2013-02-01,10,23,67337.86489999997
2013-02-01,10,24,14747.16040000001
2013-02-01,10,25,21667.016299999985
2013-02-01,10,26,20316.864900000015
2013-02-01,10,27,5273.555899999995
2013-02-01,10,28,1689.0131999999992
2013-02-01,10,29,17624.80260000002
2013-02-01,10,30,11581.695899999999
2013-02-01,10,31,3828.606199999999
2013-02-01,10,32,25614.376999999997
2013-02-01,10,33,15997.499899999995
2013-02-01,10,34,45855.74789999997
2013-02-01,10,35,10952.026500000004
2013-02-01,10,36,515.1109999999998
2013-02-01,10,37,4210.293100000002
2013-02-01,10,38,99853.04180000002
2013-02-01,10,40,99929.08929999999
2013-02-01,10,41,8749.6
2013-02-01,10,42,12395.103900000004
2013-02-01,10,44,9334.340400000005
2013-02-01,10,46,56330.304700000015
2013-02-01,10,48,1901.4413
2013-02-01,10,49,21315.848800000014
2013-02-01,10,50,4617.62
2013-02-01,10,52,5331.240200000004
2013-02-01,10,55,19675.621100000015
2013-02-01,10,56,1634.5950999999989
2013-02-01,10,58,3481.8161
2013-02-01,10,59,412.5428999999999
2013-02-01,10,60,538.7869999999996
2013-02-01,10,67,16927.030099999993
2013-02-01,10,71,20842.164300000015
2013-02-01,10,72,98467.7632
2013-02-01,10,74,49298.31859999997
2013-02-01,10,79,50612.70119999999
2013-02-01,10,80,468.36580000000043
2013-02-01,10,81,11252.501900000001
2013-02-01,10,82,23602.137599999984
2013-02-01,10,83,376.57110000000006
2013-02-01,10,85,2690.431100000001
2013-02-01,10,87,30181.068399999986
2013-02-01,10,90,16104.123400000015
2013-02-01,10,91,13623.497899999998
2013-02-01,10,92,55025.126000000004
2013-02-01,10,93,1488.0471000000016
2013-02-01,10,95,71043.31619999997
2013-02-01,10,96,11674.063199999997
2013-02-01,10,97,5395.506400000001
2013-02-01,10,98,224.90900000000005
2013-02-08,10,1,44061.94389999998
2013-02-08,10,2,99894.1909
2013-02-08,10,3,26883.98829999999
2013-02-08,10,4,53055.50000000003
2013-02-08,10,5,67019.2822
2013-02-08,10,6,10944.006000000001
2013-02-08,10,7,43218.9723
2013-02-08,10,8,89749.76170000008
2013-02-08,10,9,63821.74370000001
2013-02-08,10,10,47825.34910000003
2013-02-08,10,11,30226.571800000016
2013-02-08,10,12,9274.9114
2013-02-08,10,13,63883.88259999996
2013-02-08,10,14,42205.88380000002
2013-02-08,10,16,26673.9969
2013-02-08,10,17,31722.20340000001
2013-02-08,10,18,10275.101299999988
2013-02-08,10,19,2937.0213000000012
2013-02-08,10,20,18069.091999999993
2013-02-08,10,21,9578.609499999999
2013-02-08,10,22,35855.76710000003
2013-02-08,10,23,63716.062799999934
2013-02-08,10,24,17229.157900000013
2013-02-08,10,25,21671.316899999987
2013-02-08,10,26,21326.066200000016
2013-02-08,10,27,6150.202499999994
2013-02-08,10,28,1678.3616999999992
2013-02-08,10,29,18288.64100000002
2013-02-08,10,30,12008.859000000002
2013-02-08,10,31,4472.869799999998
2013-02-08,10,32,29218.574299999993
2013-02-08,10,33,19163.002400000012
2013-02-08,10,34,47627.312299999976
2013-02-08,10,35,11019.609500000004
2013-02-08,10,36,1168.2171999999996
2013-02-08,10,37,4434.443200000001
2013-02-08,10,38,99681.92280000001
2013-02-08,10,40,99557.60070000001
2013-02-08,10,41,8771.628999999999
2013-02-08,10,42,12457.597299999998
2013-02-08,10,44,9469.292000000001
2013-02-08,10,46,57937.35759999998
2013-02-08,10,47,53.3646
2013-02-08,10,48,2237.7503
2013-02-08,10,49,23030.413700000012
2013-02-08,10,50,4505.0194
2013-02-08,10,52,5438.032600000005
2013-02-08,10,54,68.37880000000007
2013-02-08,10,55,20082.218400000023
2013-02-08,10,56,3383.276699999996
2013-02-08,10,58,4161.93
2013-02-08,10,59,406.7083000000002
2013-02-08,10,60,537.5171999999998
2013-02-08,10,67,21186.422600000005
2013-02-08,10,71,23785.097900000004
2013-02-08,10,72,98914.53640000001
2013-02-08,10,74,49715.69359999998
2013-02-08,10,79,44851.59270000001
2013-02-08,10,80,448.6935000000002
2013-02-08,10,81,11256.229500000001
2013-02-08,10,82,22926.59309999997
2013-02-08,10,83,401.56239999999974
2013-02-08,10,85,2819.9720000000025
2013-02-08,10,87,31029.398999999965
2013-02-08,10,90,16264.40030000002
2013-02-08,10,91,13215.579499999994
2013-02-08,10,92,55276.426
2013-02-08,10,93,1472.756900000001
2013-02-08,10,95,71402.81900000005
2013-02-08,10,96,11698.307200000003
2013-02-08,10,97,5455.533299999999
2013-02-08,10,98,225.11989999999997
2013-02-08,10,99,222.51529999999994
2013-02-15,10,1,34694.11329999998
2013-02-15,10,2,99946.7432
2013-02-15,10,3,28808.12480000002
2013-02-15,10,4,51274.249800000005
2013-02-15,10,5,60778.90550000004
2013-02-15,10,6,7975.163200000002
2013-02-15,10,7,44719.526999999995
2013-02-15,10,8,89036.85580000002
2013-02-15,10,9,60377.402299999994
2013-02-15,10,10,50478.30410000004
2013-02-15,10,11,33932.55020000003
2013-02-15,10,12,7655.268700000002
2013-02-15,10,13,64253.707200000004
2013-02-15,10,14,35678.569099999986
2013-02-15,10,16,8388.083300000004
2013-02-15,10,17,31514.89710000003
2013-02-15,10,18,7837.3783
2013-02-15,10,19,2679.1141
2013-02-15,10,20,16560.872600000006
2013-02-15,10,21,9327.508799999992
2013-02-15,10,22,35817.8494
2013-02-15,10,23,68979.59249999998
2013-02-15,10,24,15507.277100000008
2013-02-15,10,25,22267.56159999997
2013-02-15,10,26,19654.75090000002
2013-02-15,10,27,5398.962099999996
2013-02-15,10,28,1641.2541999999992
2013-02-15,10,29,18486.16200000001
2013-02-15,10,30,12455.492
2013-02-15,10,31,3797.3154999999997
2013-02-15,10,32,26075.247599999973
2013-02-15,10,33,15379.025899999984
2013-02-15,10,34,47766.903
2013-02-15,10,35,11256.032600000004
2013-02-15,10,36,1193.0466000000001
2013-02-15,10,37,4342.707100000003
2013-02-15,10,38,99587.7793
2013-02-15,10,40,100000.0
2013-02-15,10,41,8734.191600000002
2013-02-15,10,42,12495.365399999991
2013-02-15,10,44,8622.490899999997
2013-02-15,10,46,55179.2279
2013-02-15,10,48,2381.7205
2013-02-15,10,49,20806.877500000006
2013-02-15,10,50,4275.49
2013-02-15,10,52,5097.194599999999
2013-02-15,10,54,64.08300000000004
2013-02-15,10,55,18791.87020000001
2013-02-15,10,56,2708.084599999998
2013-02-15,10,58,2206.335
2013-02-15,10,59,601.2053999999996
2013-02-15,10,60,632.9735999999997
2013-02-15,10,67,13568.569899999991
2013-02-15,10,71,21466.948900000014
2013-02-15,10,72,100000.0
2013-02-15,10,74,48768.95189999999
2013-02-15,10,79,43102.99119999999
2013-02-15,10,80,434.87160000000034
2013-02-15,10,81,11030.424300000002
2013-02-15,10,82,22737.079799999992
2013-02-15,10,83,316.48920000000004
2013-02-15,10,85,2645.7904999999987
2013-02-15,10,87,29104.157200000005
2013-02-15,10,90,16095.411400000014
2013-02-15,10,91,13538.253699999996
2013-02-15,10,92,55919.68840000001
2013-02-15,10,93,1382.5645000000013
2013-02-15,10,94,1452.8331999999996
2013-02-15,10,95,70330.73659999996
2013-02-15,10,96,12120.048299999993
2013-02-15,10,97,5348.443900000004
2013-02-15,10,98,88.31099999999998
2013-02-22,10,1,30932.967299999982
2013-02-22,10,2,99830.67690000002
2013-02-22,10,3,26860.818900000006
2013-02-22,10,4,51092.29200000001
2013-02-22,10,5,60202.543099999995
2013-02-22,10,6,8248.926
2013-02-22,10,7,46731.44759999997
2013-02-22,10,8,87693.55450000003
2013-02-22,10,9,67598.59939999999
2013-02-22,10,10,50192.858800000016
2013-02-22,10,11,29851.56219999997
2013-02-22,10,12,9653.229099999999
2013-02-22,10,13,62042.44160000003
2013-02-22,10,14,41940.809899999986
2013-02-22,10,16,24562.951699999998
2013-02-22,10,17,30928.999800000023
2013-02-22,10,18,9121.2667
2013-02-22,10,19,3209.9513999999995
2013-02-22,10,20,16753.026800000003
2013-02-22,10,21,9419.171599999996
2013-02-22,10,22,33125.504199999996
2013-02-22,10,23,69521.74009999997
2013-02-22,10,24,14819.984099999994
2013-02-22,10,25,22666.527599999983
2013-02-22,10,26,19339.865800000018
2013-02-22,10,27,4857.353999999998
2013-02-22,10,28,1541.6008999999997
2013-02-22,10,29,16353.028600000018
2013-02-22,10,30,11236.653500000006
2013-02-22,10,31,4569.179899999998
2013-02-22,10,32,25176.182499999966
2013-02-22,10,33,14334.463799999983
2013-02-22,10,34,48033.303700000004
2013-02-22,10,35,11552.449800000004
2013-02-22,10,36,1612.7023999999997
2013-02-22,10,37,4248.234800000002
2013-02-22,10,38,99585.7427
2013-02-22,10,40,99657.26299999999
2013-02-22,10,41,8694.968999999997
2013-02-22,10,42,12976.190200000001
2013-02-22,10,44,8394.985200000003
2013-02-22,10,46,58926.11170000003
2013-02-22,10,48,2180.6695
2013-02-22,10,49,22631.03939999999
2013-02-22,10,50,4687.5689999999995
2013-02-22,10,52,4858.627899999997
2013-02-22,10,54,62.778800000000075
2013-02-22,10,55,16732.65310000001
2013-02-22,10,56,2529.9114999999983
2013-02-22,10,58,2928.0061
2013-02-22,10,59,372.1274999999998
2013-02-22,10,60,456.00919999999996
2013-02-22,10,67,12623.6152
2013-02-22,10,71,22096.28990000003
2013-02-22,10,72,99901.2545
2013-02-22,10,74,48008.77240000002
2013-02-22,10,79,40513.934199999996
2013-02-22,10,80,429.2911000000002
2013-02-22,10,81,11052.516800000005
2013-02-22,10,82,22741.778799999993
2013-02-22,10,83,309.3184000000001
2013-02-22,10,85,2727.9315
2013-02-22,10,87,26846.055
2013-02-22,10,90,15932.151400000004
2013-02-22,10,91,12934.861800000006
2013-02-22,10,92,54462.487299999986
2013-02-22,10,93,1264.700300000001
2013-02-22,10,95,69913.05880000004
2013-02-22,10,96,12193.408899999999
2013-02-22,10,97,5097.397200000003
2013-02-22,10,98,236.17449999999994
2013-03-01,10,1,29238.84559999999
2013-03-01,10,2,99863.83870000001
2013-03-01,10,3,26409.86319999999
2013-03-01,10,4,52284.64680000001
2013-03-01,10,5,63488.1923
2013-03-01,10,6,7911.251100000001
2013-03-01,10,7,47996.58350000001
2013-03-01,10,8,91949.5136
2013-03-01,10,9,62979.53270000001
2013-03-01,10,10,49777.11170000001
2013-03-01,10,11,31876.878700000016
2013-03-01,10,12,8088.220700000001
2013-03-01,10,13,64161.46789999995
2013-03-01,10,14,41118.270599999974
2013-03-01,10,16,15200.054999999993
2013-03-01,10,17,30971.386200000015
2013-03-01,10,18,1670.8977999999995
2013-03-01,10,19,2871.1045
2013-03-01,10,20,18551.63720000001
2013-03-01,10,21,10010.4932
2013-03-01,10,22,34747.094699999994
2013-03-01,10,23,64832.9142
2013-03-01,10,24,13503.419700000004
2013-03-01,10,25,21912.567999999985
2013-03-01,10,26,18347.807100000005
2013-03-01,10,27,5132.9815999999955
2013-03-01,10,28,1679.6204999999995
2013-03-01,10,29,17365.95660000002
2013-03-01,10,30,11781.81550000001
2013-03-01,10,31,4468.343099999998
2013-03-01,10,32,21571.265399999986
2013-03-01,10,33,13412.340899999987
2013-03-01,10,34,44577.54129999998
2013-03-01,10,35,10578.887500000003
2013-03-01,10,36,1643.3803999999998
2013-03-01,10,37,4435.235000000003
2013-03-01,10,38,99700.51199999999
2013-03-01,10,40,100000.0
2013-03-01,10,41,9180.1089
2013-03-01,10,42,13390.616899999992
2013-03-01,10,44,8740.574
2013-03-01,10,46,55703.05750000002
2013-03-01,10,48,2080.195
2013-03-01,10,49,22820.638200000016
2013-03-01,10,50,4470.74
2013-03-01,10,52,5363.746299999998
2013-03-01,10,54,54.34180000000003
2013-03-01,10,55,18539.6607
2013-03-01,10,56,2241.5798
2013-03-01,10,58,2618.8983000000003
2013-03-01,10,59,393.78199999999975
2013-03-01,10,60,504.0728999999999
2013-03-01,10,67,12269.674400000002
2013-03-01,10,71,19351.600400000025
2013-03-01,10,72,99241.07630000009
2013-03-01,10,74,48666.746199999965
2013-03-01,10,79,51495.8429
2013-03-01,10,80,401.3516000000002
2013-03-01,10,81,11166.135300000007
2013-03-01,10,82,22343.954100000003
2013-03-01,10,83,278.08660000000015
2013-03-01,10,85,2712.391299999999
2013-03-01,10,87,27930.2954
2013-03-01,10,90,15969.252300000015
2013-03-01,10,91,13249.586199999989
2013-03-01,10,92,54173.22109999997
2013-03-01,10,93,1494.9164000000007
2013-03-01,10,95,71846.4267
2013-03-01,10,96,12247.974599999992
2013-03-01,10,97,5334.650300000003
2013-03-01,10,98,179.5765
2013-03-08,10,1,36969.4056
2013-03-08,10,2,99843.28289999999
2013-03-08,10,3,24045.3929
2013-03-08,10,4,51751.79710000002
2013-03-08,10,5,59579.207499999975
2013-03-08,10,6,8944.172700000001
2013-03-08,10,7,48256.682199999996
2013-03-08,10,8,88060.10310000001
2013-03-08,10,9,73900.15780000007
2013-03-08,10,10,49780.81300000002
2013-03-08,10,11,31606.080699999995
2013-03-08,10,12,9678.969999999998
2013-03-08,10,13,64923.003
2013-03-08,10,14,41647.07520000001
2013-03-08,10,16,40109.29070000002
2013-03-08,10,17,29118.091899999996
2013-03-08,10,18,2688.7869999999994
2013-03-08,10,19,3103.355100000001
2013-03-08,10,20,17574.404500000008
2013-03-08,10,21,9954.328699999998
2013-03-08,10,22,26944.8601
2013-03-08,10,23,68359.0439
2013-03-08,10,24,14472.596000000009
2013-03-08,10,25,24307.009399999984
2013-03-08,10,26,18853.20650000002
2013-03-08,10,27,4552.380099999996
2013-03-08,10,28,1417.2948999999987
2013-03-08,10,29,16422.62610000001
2013-03-08,10,30,11693.372300000012
2013-03-08,10,31,4489.079099999999
2013-03-08,10,32,23956.87089999998
2013-03-08,10,33,15352.424299999995
2013-03-08,10,34,48245.47209999997
2013-03-08,10,35,11047.872
2013-03-08,10,36,3390.2976999999996
2013-03-08,10,37,4606.453200000004
2013-03-08,10,38,98887.55600000001
2013-03-08,10,40,99857.36439999999
2013-03-08,10,41,8764.9269
2013-03-08,10,42,12662.813199999991
2013-03-08,10,44,8496.618300000004
2013-03-08,10,46,60228.85240000007
2013-03-08,10,48,2069.573
2013-03-08,10,49,21716.1213
2013-03-08,10,50,4584.52
2013-03-08,10,52,5345.8704000000025
2013-03-08,10,54,72.76800000000009
2013-03-08,10,55,17810.25750000001
2013-03-08,10,56,3050.276600000001
2013-03-08,10,58,3283.989
2013-03-08,10,59,329.48529999999994
2013-03-08,10,60,499.55429999999996
2013-03-08,10,67,19021.825099999987
2013-03-08,10,71,19065.88400000001
2013-03-08,10,72,99283.23240000005
2013-03-08,10,74,46856.39869999999
2013-03-08,10,79,43309.2158
2013-03-08,10,80,511.8375999999998
2013-03-08,10,81,11018.005400000005
2013-03-08,10,82,22645.105700000004
2013-03-08,10,83,322.6369000000001
2013-03-08,10,85,2869.2937
2013-03-08,10,87,30354.388299999988
2013-03-08,10,90,15899.6691
2013-03-08,10,91,12642.74049999999
2013-03-08,10,92,53734.32919999997
2013-03-08,10,93,1423.5249000000008
2013-03-08,10,95,70825.1484
2013-03-08,10,96,12606.568800000001
2013-03-08,10,97,5181.154199999995
2013-03-08,10,98,150.61180000000002
2013-03-15,10,1,29519.168900000015
2013-03-15,10,2,99966.09759999998
